raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
degirmendere merkezi konum evim kent,degirmendere_merkezi_konum_evim_kent,low_freq_kept_separate_review,1,,True,,
degirmendere'de deniz manzarali havuzlu site,degirmendere_de_deniz_manzarali_havuzlu,low_freq_kept_separate_review,1,,True,,
75. Yıl Sitesi,75_yil,low_freq_kept_separate_review,1,,True,,
Güler Sabancı Sitesi,guler_sabanci,low_freq_kept_separate_review,1,,True,,
Beyaz Saraylar Sitesi,beyaz_saraylar,low_freq_kept_separate_review,1,,True,,
Rakıcıoğlu Sitesi,rakicioglu,low_freq_kept_separate_review,1,,True,,
Uplife Topçular Sitesi,uplife_topcular,low_freq_kept_separate_review,1,,True,,
Değirmendere Konakları,degirmendere_konaklari,low_freq_kept_separate_review,2,,True,,
Şengün Sitesi,sengun,low_freq_kept_separate_review,2,,True,,
Şahan Torunoğulları Sitesi,sahan_torunogullari,low_freq_kept_separate_review,2,,True,,
Çakıroğlu Prestij Park,cakiroglu_prestij_park,low_freq_kept_separate_review,1,,True,,
sarayli konutlari,sarayli,low_freq_kept_separate_review,1,,True,,
Muhammet Ali Torunoğulları Sitesi,muhammet_ali_torunogullari,low_freq_kept_separate_review,1,,True,,
Yeni Şehir Sitesi,sehir,low_freq_kept_separate_review,1,,True,,
Gölcük Kavanium 2 Etap,golcuk_kavanium_2,low_freq_kept_separate_review,2,,True,,
Şirinkent Kalıcı Konutları 30. Ada,sirinkent_kalici_konutlari_30_ada,low_freq_kept_separate_review,2,,True,,
Balaban Sitesi,balaban,low_freq_kept_separate_review,1,,True,,
ihsaniye'de site,ihsaniye_de,low_freq_kept_separate_review,1,,True,,
TOKİ Konutları,toki,low_freq_kept_separate_review,2,,True,,
Ford Konutları,ford,low_freq_kept_separate_review,1,,True,,
remaxcakra omer onayci'dan site,remaxcakra_omer_onayci_dan,low_freq_kept_separate_review,1,,True,,
ara kat sifir site,ara_sifir,low_freq_kept_separate_review,1,,True,,
Şirinkent Kalıcı Konutları 30. Ada,sirinkent_kalici_konutlari_30_ada,low_freq_kept_separate_review,2,,True,,
Boğaziçi İhsaniye 1. Etap,bogazici_ihsaniye_1,low_freq_kept_separate_review,1,,True,,
Tolga Sitesi,tolga,low_freq_kept_separate_review,2,,True,,
yalik yeni mahallede site,yalik_mahallede,low_freq_kept_separate_review,1,,True,,
sinirsiz kredi imkanli site,sinirsiz_kredi_imkanli,low_freq_kept_separate_review,1,,True,,
Subaşı Konutları,subasi,low_freq_kept_separate_review,1,,True,,
Bayındırlık Kalıcı Konutları 539. Ada,bayindirlik_kalici_konutlari_539_ada,low_freq_kept_separate_review,1,,True,,
Olkar Safir,olkar_safir,low_freq_kept_separate_review,2,,True,,
Doğakent Sitesi,dogakent,low_freq_kept_separate_review,1,,True,,
Tolga Sitesi,tolga,low_freq_kept_separate_review,2,,True,,
80 ine kredi imkamli site,80_ine_kredi_imkamli,low_freq_kept_separate_review,1,,True,,
Luxury Sea Suit,luxury_sea_suit,low_freq_kept_separate_review,1,,True,,
Barış Park Evleri 1,baris_park_evleri_1,low_freq_kept_separate_review,2,,True,,
otoparkli site,otoparkli,low_freq_kept_separate_review,1,,True,,
Ulaşlı Yeşilkent Sitesi,ulasli_yesilkent,low_freq_kept_separate_review,1,,True,,
cb envoy'dan golcuk yazlik'ta site,cb_envoy_dan_golcuk_yazlik_ta,low_freq_kept_separate_review,1,,True,,
olkar vadi evleri,olkar_vadi,low_freq_kept_separate_review,1,,True,,
ema emlak karakopru mah. vip sit,ema_emlak_karakopru_mah_vip,low_freq_kept_separate_review,1,,True,,
ciftlik mahallesinde site,ciftlik_mahallesinde,low_freq_kept_separate_review,1,,True,,
Barış Vizyon Deluxe 3,baris_vizyon_deluxe_3,low_freq_kept_separate_review,2,,True,,
Supark Arcadia,supark_arcadia,low_freq_kept_separate_review,1,,True,,
Demet Sitesi,demet,low_freq_kept_separate_review,1,,True,,
Barış Vizyon Deluxe,baris_vizyon_deluxe,low_freq_kept_separate_review,1,,True,,
ciftlik mahallesi'nde site,ciftlik_mahallesi_nde,low_freq_kept_separate_review,1,,True,,
satilik daire toki konutlari,toki,low_freq_kept_separate_review,2,,True,,
Şirinköy TOKİ Konutları,sirinkoy_toki,low_freq_kept_separate_review,1,,True,,
Ilıca Evleri 3,ilica_evleri_3,low_freq_kept_separate_review,2,,True,,
full deniz manzarali site,full_deniz_manzarali,low_freq_kept_separate_review,1,,True,,
Kolaylı 1 Sitesi,kolayli_1,low_freq_kept_separate_review,1,,True,,
Çam Sitesi,cam,low_freq_kept_separate_review,1,,True,,
Zümrüt 2 Sitesi,zumrut_2,low_freq_kept_separate_review,1,,True,,
Onurkent Sitesi,onurkent,low_freq_kept_separate_review,1,,True,,
Kolaylı 2 Sitesi,kolayli_2,low_freq_kept_separate_review,2,,True,,
Hetaş Konakları Sitesi,hetas_konaklari,low_freq_kept_separate_review,2,,True,,
Torpidocular Sitesi,torpidocular,low_freq_kept_separate_review,1,,True,,
Clover Premium,clover_premium,low_freq_kept_separate_review,1,,True,,
Cevizli Vadi Evleri,cevizli_vadi,low_freq_kept_separate_review,1,,True,,
basiskele yaylacik mh.'de havuzlu site,yaylacik_mh_de_havuzlu,low_freq_kept_separate_review,1,,True,,
basiskele kullar yakacik'ta kacirilmayacak butik site,kullar_yakacik_ta_kacirilmayacak_butik,low_freq_kept_separate_review,1,,True,,
Kuba Sitesi,kuba,low_freq_kept_separate_review,1,,True,,
Küçük Yalı Evleri Sitesi,kucuk_yali,low_freq_kept_separate_review,1,,True,,
Yakut Konakları Sitesi,yakut_konaklari,low_freq_kept_separate_review,2,,True,,
Aydınkent Kalıcı Konutları 19 Ada,aydinkent_kalici_konutlari_19_ada,low_freq_kept_separate_review,1,,True,,
basiskele barbaros mah. site,barbaros_mah,low_freq_kept_separate_review,1,,True,,
basiskele yuvacikta site,yuvacikta,low_freq_kept_separate_review,1,,True,,
cb mahall'den tinaztepede site,cb_mahall_den_tinaztepede,low_freq_kept_separate_review,1,,True,,
merkezde essiz bir proje,merkezde_essiz_bir,low_freq_kept_separate_review,1,,True,,
basiskele pasadag 100. yil parla sit,pasadag_100_yil_parla,low_freq_kept_separate_review,1,,True,,
golcuk ihsaniye balaban yasam sitesi,golcuk_ihsaniye_balaban_yasam,low_freq_kept_separate_review,1,,True,,
Özgururkent Sitesi,ozgururkent,low_freq_kept_separate_review,2,,True,,
Flora Sitesi,flora,low_freq_kept_separate_review,1,,True,,
full tadilatli 17000tl kiracili site,full_tadilatli_17000tl_kiracili,low_freq_kept_separate_review,1,,True,,
Emek Sitesi,emek,low_freq_kept_separate_review,1,,True,,
Versay Yamaç Evler Sitesi,versay_yamac_evler,low_freq_kept_separate_review,2,,True,,
ocak sitesi,ocak,low_freq_kept_separate_review,2,,True,,
Yıldırım Sitesi,yildirim,low_freq_kept_separate_review,1,,True,,
Boğaziçi 3. Etap Sitesi,bogazici_3,low_freq_kept_separate_review,1,,True,,
Hisar Evleri,hisar,low_freq_kept_separate_review,1,,True,,
Sivritepe Denizevler TOKİ Konutları,sivritepe_denizevler_toki,low_freq_kept_separate_review,1,,True,,
Yıldızevler Sitesi,yildizevler,low_freq_kept_separate_review,1,,True,,
Şirinköy Kalıcı Konutları 4. Ada,sirinkoy_kalici_konutlari_4_ada,low_freq_kept_separate_review,1,,True,,
Hürsoy Nefes Kartepe Sitesi,hursoy_nefes_kartepe,low_freq_kept_separate_review,2,,True,,
kartepe fsm de havuzlu guvenlikli site,kartepe_fsm_de_havuzlu_guvenlikli,low_freq_kept_separate_review,1,,True,,
Güldeste Sitesi 2,guldeste_sitesi_2,low_freq_kept_separate_review,1,,True,,
Meltem Sitesi,meltem,low_freq_kept_separate_review,1,,True,,
Green Life 1,green_life_1,low_freq_kept_separate_review,1,,True,,
Mercan Konutları,mercan,low_freq_kept_separate_review,2,,True,,
Şehri Elizan Evleri 2,sehri_elizan_evleri_2,low_freq_kept_separate_review,1,,True,,
Dosteller Sitesi,dosteller,low_freq_kept_separate_review,2,,True,,
Dosteller Sitesi,dosteller,low_freq_kept_separate_review,2,,True,,
Sudeks Buse Kent Sitesi,sudeks_buse_kent,low_freq_kept_separate_review,1,,True,,
Atakent Evleri 136. Ada,atakent_evleri_136_ada,low_freq_kept_separate_review,1,,True,,
kartepe ibrikdere satilik butik site,kartepe_ibrikdere_butik,low_freq_kept_separate_review,1,,True,,
krediye eminevime uygun butik site,krediye_eminevime_uygun_butik,low_freq_kept_separate_review,1,,True,,
sultan mehmet mah site,sultan_mehmet,low_freq_kept_separate_review,1,,True,,
kocaeli kartepe ataevler site,kartepe_ataevler,low_freq_kept_separate_review,1,,True,,
Masal Evleri Sitesi,masal,low_freq_kept_separate_review,1,,True,,
Aykent Sitesi,aykent,low_freq_kept_separate_review,1,,True,,
Aykent Sitesi,zeraykent_yuvacik,near_dict_not_merged_conservative,1,,True,,
ars'den kent meydaninda site,ars_den_kent_meydaninda,low_freq_kept_separate_review,1,,True,,
kartepe ataevler hursoy city,kartepe_ataevler_hursoy_city,low_freq_kept_separate_review,1,,True,,
merkezi konum havuzlu ve asansorlu site,merkezi_konum_havuzlu_ve_asansorlu,low_freq_kept_separate_review,1,,True,,
Kamelya Sitesi,kamelya,low_freq_kept_separate_review,2,,True,,
kartepe fatih sultan mehmet mh havuzlu site,kartepe_fatih_sultan_mehmet_mh_havuzlu,low_freq_kept_separate_review,1,,True,,
kaymakamlik belediye yani tower residence,kaymakamlik_belediye_yani_tower,low_freq_kept_separate_review,1,,True,,
MK Elegance Sitesi,mk_elegance,low_freq_kept_separate_review,2,,True,,
151 Ada,151_ada,low_freq_kept_separate_review,1,,True,,
New Life Kartepe,new_life_kartepe,low_freq_kept_separate_review,1,,True,,
Yonca Sitesi,yonca,low_freq_kept_separate_review,1,,True,,
Mk Konsept 1 Sitesi,mk_konsept_1,low_freq_kept_separate_review,1,,True,,
sifir site,sifir,low_freq_kept_separate_review,1,,True,,
kartepe ataevler mahallesinde site,kartepe_ataevler_mahallesinde,low_freq_kept_separate_review,1,,True,,
ekomax'dan kartepe site,ekomax_dan_kartepe,low_freq_kept_separate_review,1,,True,,
kartepe premium sitesi,kartepe_premium,low_freq_kept_separate_review,1,,True,,
Mercan Konutları,mercan,low_freq_kept_separate_review,2,,True,,
yuksek kredili butik site,yuksek_kredili_butik,low_freq_kept_separate_review,1,,True,,
kartepe fsm bahcesehir koleji yakini gulas sitesi,kartepe_fsm_bahcesehir_koleji_yakini_gulas,low_freq_kept_separate_review,1,,True,,
Atakent Evleri 142. Ada,atakent_evleri_142_ada,low_freq_kept_separate_review,2,,True,,
Effect Kartepe,effect_kartepe,low_freq_kept_separate_review,2,,True,,
kartepe'de site,kartepe_de,low_freq_kept_separate_review,2,,True,,
Taç Yaprak Evleri,tac_yaprak,low_freq_kept_separate_review,1,,True,,
derin'den ert. gazi mah. site,derin_den_ert_gazi_mah,low_freq_kept_separate_review,1,,True,,
kartepe'de havuzlu site,kartepe_de_havuzlu,low_freq_kept_separate_review,2,,True,,
Zeray Forum Anatolia Sitesi,zeray_forum_anatolia,low_freq_kept_separate_review,1,,True,,
Güldeste Sitesi 7,guldeste_sitesi_7,low_freq_kept_separate_review,1,,True,,
K. H. Ekşioğlu İnşaat Limited Şirketi,k_h_eksioglu_insaat_limited_sirketi,low_freq_kept_separate_review,2,,True,,
Paşa Park Evleri 12,pasa_park_evleri_12,low_freq_kept_separate_review,2,,True,,
ertugrulgazi bluepark evleri,ertugrulgazi_bluepark,low_freq_kept_separate_review,1,,True,,
ertugrulgazi'de site,ertugrulgazi_de,low_freq_kept_separate_review,1,,True,,
Barışkent Sitesi,bariskent,low_freq_kept_separate_review,1,,True,,
Çınar Sitesi,cinar,low_freq_kept_separate_review,2,,True,,
genis kulanisli site,genis_kulanisli,low_freq_kept_separate_review,1,,True,,
ertugrul gazi'de site,ertugrul_gazi_de,low_freq_kept_separate_review,2,,True,,
kartepe elizan evleri,kartepe_elizan,low_freq_kept_separate_review,1,,True,,
arslanbey atakent konutlari,arslanbey_atakent,low_freq_kept_separate_review,1,,True,,
kartepe cadde life sitesi,kartepe_cadde_life,low_freq_kept_separate_review,2,,True,,
deallife'dan hasanpasada butik site,deallife_dan_hasanpasada_butik,low_freq_kept_separate_review,1,,True,,
finans kuruluslarina uygun 1.99 kredi butik site,finans_kuruluslarina_uygun_1_99_kredi_butik,low_freq_kept_separate_review,1,,True,,
kartepe ertugrulgazi havz hmm saunli site,kartepe_ertugrulgazi_havz_hmm_saunli,low_freq_kept_separate_review,1,,True,,
Vefakent Gülbahçe Konutları,vefakent_gulbahce,low_freq_kept_separate_review,1,,True,,
kartepe aslanbey vera life sitesi,kartepe_aslanbey_vera_life,low_freq_kept_separate_review,1,,True,,
kocaeli kartele site,kartele,low_freq_kept_separate_review,1,,True,,
Güldeste Sitesi 5,guldeste_sitesi_5,low_freq_kept_separate_review,1,,True,,
ataevlerde site,ataevlerde,low_freq_kept_separate_review,1,,True,,
kartepe fsm.mah site,kartepe_fsm_mah,low_freq_kept_separate_review,1,,True,,
Paşa Park Evleri 12,pasa_park_evleri_12,low_freq_kept_separate_review,2,,True,,
1.99 kredi fsm de butik site,1_99_kredi_fsm_de_butik,low_freq_kept_separate_review,1,,True,,
kartepe aslanbey veralife sitesi,kartepe_aslanbey_veralife,low_freq_kept_separate_review,1,,True,,
Atakent Evleri 132. Ada,atakent_evleri_132_ada,low_freq_kept_separate_review,1,,True,,
Gökbal Sirius Sitesi,gokbal_sirius,low_freq_kept_separate_review,1,,True,,
Paşa Park Evleri 13,pasa_park_evleri_13,low_freq_kept_separate_review,2,,True,,
Zeray Esil Kartepe,zeray_esil_kartepe,low_freq_kept_separate_review,1,,True,,
izmit gundogdu kalici konutlari,gundogdu_kalici,low_freq_kept_separate_review,1,,True,,
Vadi İzmit,ritim_vadi_evleri,near_dict_not_merged_conservative,16,,True,,
izmit kabaoglu site,kabaoglu,low_freq_kept_separate_review,1,,True,,
izmit tepekoy'de butik site,tepekoy_de_butik,low_freq_kept_separate_review,1,,True,,
Yuvam İzmit Akarca Evleri 10. Ada,yuvam_akarca_evleri_10_ada,low_freq_kept_separate_review,2,,True,,
Zenan Evleri Sitesi,zenan,low_freq_kept_separate_review,1,,True,,
Kavan Life Evleri,kavan_life,low_freq_kept_separate_review,1,,True,,
Yuvam İzmit Akarca Evleri 7. Ada,yuvam_akarca_evleri_7_ada,low_freq_kept_separate_review,1,,True,,
izmit plajyolu sea life,plajyolu_sea_life,low_freq_kept_separate_review,1,,True,,
listing_portal satilik yelkent tetra evleri,listing_portal_yelkent_tetra,low_freq_kept_separate_review,1,,True,,
MK Teras,mk_teras,low_freq_kept_separate_review,2,,True,,
Respark 3 Sitesi,respark_3,low_freq_kept_separate_review,1,,True,,
yesilova park,yesilova_park,low_freq_kept_separate_review,1,,True,,
plaj yolunda sea life,plaj_yolunda_sea_life,low_freq_kept_separate_review,1,,True,,
Pirelli Blok Evleri Sitesi,pirelli,low_freq_kept_separate_review,1,,True,,
Şehr-i Bahçe Sitesi 3,sehr_i_bahce_sitesi_3,low_freq_kept_separate_review,1,,True,,
izmit kurucesme deniz manzarali site,kurucesme_deniz_manzarali,low_freq_kept_separate_review,2,,True,,
İremkent Sitesi,iremkent,low_freq_kept_separate_review,2,,True,,
Academic Life Sitesi,academic_life,low_freq_kept_separate_review,1,,True,,
Terrace Yahyakaptan 2,terrace_yahyakaptan_2,low_freq_kept_separate_review,1,,True,,
izmit kurucesme site,kurucesme,low_freq_kept_separate_review,1,,True,,
kurucesmede site,kurucesmede,low_freq_kept_separate_review,1,,True,,
Akar Sitesi,akar,low_freq_kept_separate_review,2,,True,,
sehir hastanesine yakin satilik site,sehir_hastanesine_yakin,low_freq_kept_separate_review,1,,True,,
Yelken Park Evleri,yelken_park,low_freq_kept_separate_review,2,,True,,
Yuvam İzmit Akarca Evleri 6. Ada,yuvam_akarca_evleri_6_ada,low_freq_kept_separate_review,1,,True,,
Özüm Sitesi,ozum,low_freq_kept_separate_review,2,,True,,
Solin Konutları 1 Etap Sitesi,solin_konutlari_1,low_freq_kept_separate_review,1,,True,,
sea life,sea_life,low_freq_kept_separate_review,2,,True,,
Vista Evleri 1 Sitesi,vista_evleri_1,low_freq_kept_separate_review,1,,True,,
Çepni Up Town Evleri 2. Etap,cepni_up_town_evleri_2,low_freq_kept_separate_review,2,,True,,
Yeşeren Sitesi,yeseren,low_freq_kept_separate_review,1,,True,,
Pınar Sitesi,pinar,low_freq_kept_separate_review,1,,True,,
izmit kavanya gol projesi,kavanya_gol,low_freq_kept_separate_review,1,,True,,
Mamikler Sitesi,mamikler,low_freq_kept_separate_review,1,,True,,
sea life 41 sitesi,sea_life_41,low_freq_kept_separate_review,2,,True,,
Zorlife,zorlife,low_freq_kept_separate_review,1,,True,,
Anakent Sitesi,anakent,low_freq_kept_separate_review,2,,True,,
Yuvam İzmit Akarca Evleri 3. Ada,yuvam_akarca_evleri_3_ada,low_freq_kept_separate_review,1,,True,,
izmit umuttepe yolu uzeri site,umuttepe_yolu_uzeri,low_freq_kept_separate_review,1,,True,,
Concept Yahyakaptan Evleri,concept_yahyakaptan,low_freq_kept_separate_review,1,,True,,
izmit umuttepe yolu uzeri kaboglu mevki site,umuttepe_yolu_uzeri_kaboglu_mevki,low_freq_kept_separate_review,1,,True,,
Sunrise Yeşilova,sunrise_yesilova,low_freq_kept_separate_review,1,,True,,
dan bayindirlik konutlari,dan_bayindirlik,low_freq_kept_separate_review,1,,True,,
Balaban Yüksel Sitesi,balaban_yuksel,low_freq_kept_separate_review,2,,True,,
asayra dan izmit yuvam akarca konutlari,asayra_dan_yuvam_akarca,low_freq_kept_separate_review,1,,True,,
ara kat daire site,ara,low_freq_kept_separate_review,2,,True,,
Yuvam İzmit Akarca Evleri 10. Ada,yuvam_akarca_evleri_10_ada,low_freq_kept_separate_review,2,,True,,
Art Yapı Elit Park Evleri,art_yapi_elit_park,low_freq_kept_separate_review,1,,True,,
Gülen Sitesi,gulen,low_freq_kept_separate_review,1,,True,,
remax effect ten gundogdu bayindirlik konutlari,remax_effect_ten_gundogdu_bayindirlik,low_freq_kept_separate_review,2,,True,,
evedin yuvam akarca orkide evleri,evedin_yuvam_akarca_orkide,low_freq_kept_separate_review,1,,True,,
tarcanlardan gundogdu eren life,tarcanlardan_gundogdu_eren_life,low_freq_kept_separate_review,2,,True,,
izmit plaj yolu sea life,plaj_yolu_sea_life,low_freq_kept_separate_review,1,,True,,
izmit plajyolu harika konum'da site,plajyolu_harika_konum_da,low_freq_kept_separate_review,1,,True,,
Nikomedya Deniz Sitesi,nikomedya_deniz,low_freq_kept_separate_review,1,,True,,
Bayındırlık Konutları 11. Ada,bayindirlik_konutlari_11_ada,low_freq_kept_separate_review,1,,True,,
Vadi İzmit,ritim_vadi_evleri,near_dict_not_merged_conservative,16,,True,,
Akkuş Sitesi,akkus,low_freq_kept_separate_review,1,,True,,
Küçükyalı Evleri,kucukyali,low_freq_kept_separate_review,1,,True,,
turkuaz park,turkuaz_park,low_freq_kept_separate_review,2,,True,,
sea life,sea_life,low_freq_kept_separate_review,2,,True,,
alikahya kavanium evleri,alikahya_kavanium,low_freq_kept_separate_review,1,,True,,
izmit gundogdu eren life,gundogdu_eren_life,low_freq_kept_separate_review,1,,True,,
Doğuş Sitesi,dogus,low_freq_kept_separate_review,1,,True,,
Şelale Evleri,selale,low_freq_kept_separate_review,1,,True,,
Özüm Sitesi,ozum,low_freq_kept_separate_review,2,,True,,
turkuaz park,turkuaz_park,low_freq_kept_separate_review,2,,True,,
izmit gundogduda satilik site,gundogduda,low_freq_kept_separate_review,1,,True,,
Akkonak Evleri,akkonak,low_freq_kept_separate_review,1,,True,,
Gölkay Star Life Sitesi,golkay_star_life,low_freq_kept_separate_review,1,,True,,
Jasmin Country,jasmin_country,low_freq_kept_separate_review,2,,True,,
sehir h. karsisi satilik site,sehir_h_karsisi,low_freq_kept_separate_review,1,,True,,
Kavanium İzmit Evleri 819 Ada,kavanium_evleri_819_ada,low_freq_kept_separate_review,2,,True,,
Kavanium İzmit Evleri 815 Ada,kavanium_evleri_815_ada,low_freq_kept_separate_review,1,,True,,
Belediye Memurlar Sitesi,belediye_memurlar,low_freq_kept_separate_review,1,,True,,
Bayındırlık Konutları 12. Ada,bayindirlik_konutlari_12_ada,low_freq_kept_separate_review,1,,True,,
Gündoğdu Bayındırlık Konutları 6. Ada Huzur Sitesi,gundogdu_bayindirlik_konutlari_6_ada_huzur,low_freq_kept_separate_review,1,,True,,
İz Tepe Sitesi,iz_tepe,low_freq_kept_separate_review,1,,True,,
Çepni Up Town Evleri 2. Etap,cepni_up_town_evleri_2,low_freq_kept_separate_review,2,,True,,
Tepeköy TOKİ Konutları 191. Ada,tepekoy_toki_konutlari_191_ada,low_freq_kept_separate_review,1,,True,,
yesilova anaket sitesi,yesilova_anaket,low_freq_kept_separate_review,1,,True,,
Şehri Bahçe 3 Sitesi,sehri_bahce_3,low_freq_kept_separate_review,1,,True,,
Yuvam İzmit Akarca Evleri 1. Ada,yuvam_akarca_evleri_1_ada,low_freq_kept_separate_review,1,,True,,
Maide Evleri,maide,low_freq_kept_separate_review,1,,True,,
Seymen Sitesi,seymen,low_freq_kept_separate_review,2,,True,,
Balabanı Sitesi,balabani,low_freq_kept_separate_review,1,,True,,
turkoz insaat plajyolu bozdag sitesi,turkoz_insaat_plajyolu_bozdag,low_freq_kept_separate_review,2,,True,,
Venedik Evleri,venedik,low_freq_kept_separate_review,2,,True,,
listing_portal temiz kullanisli site,listing_portal_temiz_kullanisli,low_freq_kept_separate_review,1,,True,,
kurucesme doktorlar sitesi,kurucesme_doktorlar,low_freq_kept_separate_review,1,,True,,
kabaoglunda site,kabaoglunda,low_freq_kept_separate_review,1,,True,,
Nikomedya Can Sitesi,nikomedya_can,low_freq_kept_separate_review,1,,True,,
Mihrimah Sitesi,mihrimah,low_freq_kept_separate_review,1,,True,,
Kavanyum Bağçeşme Sitesi,kavanyum_bagcesme,low_freq_kept_separate_review,2,,True,,
NormCity,normcity,low_freq_kept_separate_review,2,,True,,
Vadikent 4. Etap Konutları,vadikent_4,low_freq_kept_separate_review,1,,True,,
Kore Evleri Sitesi,kore,low_freq_kept_separate_review,1,,True,,
NormCity,normcity,low_freq_kept_separate_review,2,,True,,
TOKİ İzmit Cedit Mahallesi Konutları,toki_cedit_mahallesi,low_freq_kept_separate_review,1,,True,,
Kavanyum Bağçeşme Sitesi,kavanyum_bagcesme,low_freq_kept_separate_review,2,,True,,
Saray Evleri Sitesi,saray,low_freq_kept_separate_review,1,,True,,
Armada Kent 5. Etap Sitesi,armada_kent_5,low_freq_kept_separate_review,2,,True,,
Nergis Evleri Sitesi,nergis,low_freq_kept_separate_review,2,,True,,
Lilyum Park 3,lilyum_park_3,low_freq_kept_separate_review,1,,True,,
Kent Konut Tuana Evleri,kent_tuana,low_freq_kept_separate_review,2,,True,,
Myra 2 Sitesi,myra_2,low_freq_kept_separate_review,1,,True,,
Bağçeşme Konakları,bagcesme_konaklari,low_freq_kept_separate_review,1,,True,,
izmit kent,panoramakent,near_dict_not_merged_conservative,6,,True,,
izmit kent,bahcekent_konutlari,near_dict_not_merged_conservative,6,,True,,
izmit kent,kirazli_kent,near_dict_not_merged_conservative,6,,True,,
izmit kent,zeraykent_yuvacik,near_dict_not_merged_conservative,6,,True,,
Erenkaya Park Evleri Sitesi,erenkaya_park,low_freq_kept_separate_review,2,,True,,
Nergis Evleri Sitesi,nergis,low_freq_kept_separate_review,2,,True,,
Lilyum Park 4 Evleri,lilyum_park_4,low_freq_kept_separate_review,2,,True,,
Kent Konut Tuana Evleri,kent_tuana,low_freq_kept_separate_review,2,,True,,
bagcesmede site,bagcesmede,low_freq_kept_separate_review,2,,True,,
Erenkaya Park Evleri,erenkaya_park,low_freq_kept_separate_review,2,,True,,
Bağkale Evleri,bagkale,low_freq_kept_separate_review,1,,True,,
cukurbag mah. guneskent sitesi,cukurbag_mah_guneskent,low_freq_kept_separate_review,1,,True,,
Lilyum Park 4 Evleri,lilyum_park_4,low_freq_kept_separate_review,2,,True,,
Armada Kent 5. Etap Sitesi,armada_kent_5,low_freq_kept_separate_review,2,,True,,
Hanife Sultan Sitesi,hanife_sultan,low_freq_kept_separate_review,2,,True,,
Visinya Evleri,visinya,low_freq_kept_separate_review,2,,True,,
remax'bagcesme orhan mh site,remax_bagcesme_orhan_mh,low_freq_kept_separate_review,1,,True,,
Merdoğlu Sitesi,merdoglu,low_freq_kept_separate_review,1,,True,,
bagcesmede site,bagcesmede,low_freq_kept_separate_review,2,,True,,
Zafira Evleri,zafira,low_freq_kept_separate_review,1,,True,,
Ufuk Sitesi,ufuk,low_freq_kept_separate_review,2,,True,,
Visinya Evleri,visinya,low_freq_kept_separate_review,2,,True,,
masiva kozluk projesi,masiva_kozluk,low_freq_kept_separate_review,2,,True,,
bagcesme kavanium sitesi,bagcesme_kavanium,low_freq_kept_separate_review,1,,True,,
FND Smart Side 2,fnd_smart_side_2,low_freq_kept_separate_review,1,,True,,
Kavanium Bağçeşme,kavanium_bagcesme,low_freq_kept_separate_review,1,,True,,
birikim gayrimenkulden site,birikim_gayrimenkulden,low_freq_kept_separate_review,1,,True,,
Polen Park Sitesi,polen_park,low_freq_kept_separate_review,1,,True,,
Semt Bahçecik Sitesi,semt_bahcecik,low_freq_kept_separate_review,1,,True,,
Bahçecik Kalıcı Konutlar,bahcecik_kalici_konutlar,low_freq_kept_separate_review,1,,True,,
bahama proje,bahama,low_freq_kept_separate_review,2,,True,,
kullar site,kullar,low_freq_kept_separate_review,1,,True,,
Özemsan Sitesi,ozemsan,low_freq_kept_separate_review,1,,True,,
vira evleri projesi,vira,low_freq_kept_separate_review,1,,True,,
alacati'dan yaylacik mh.'de havuzlu site,alacati_dan_yaylacik_mh_de_havuzlu,low_freq_kept_separate_review,1,,True,,
tanta emlak'tan satilik site,tanta_emlak_tan,low_freq_kept_separate_review,2,,True,,
basiskele kullar tepecik mah. site,kullar_tepecik_mah,low_freq_kept_separate_review,2,,True,,
basiskele barbaros mahallesinde site,barbaros_mahallesinde,low_freq_kept_separate_review,1,,True,,
egimsiz site,egimsiz,low_freq_kept_separate_review,2,,True,,
seymen rezidans,seymen,low_freq_kept_separate_review,2,,True,,
Yeniköy Kalıcı Konutları 12. Ada,yenikoy_kalici_konutlari_12_ada,low_freq_kept_separate_review,1,,True,,
Atakent Üstpark Sitesi,atakent_ustpark,low_freq_kept_separate_review,1,,True,,
Selimoğlu Sitesi,selimoglu,low_freq_kept_separate_review,1,,True,,
basiskele dongel'de site,dongel_de,low_freq_kept_separate_review,1,,True,,
bahama insaat projesi,bahama_insaat,low_freq_kept_separate_review,1,,True,,
Işıl Sitesi,isil,low_freq_kept_separate_review,1,,True,,
egimsiz site,egimsiz,low_freq_kept_separate_review,2,,True,,
Üst Park Atakent,ust_park_atakent,low_freq_kept_separate_review,2,,True,,
seyr-i vadi,seyr_i_vadi,low_freq_kept_separate_review,1,,True,,
Erguvan Konakları,erguvan_konaklari,low_freq_kept_separate_review,2,,True,,
Reyhan Konutları,reyhan,low_freq_kept_separate_review,1,,True,,
Villa Liva,villa_liva,low_freq_kept_separate_review,2,,True,,
Yüsra Evleri,yusra,low_freq_kept_separate_review,1,,True,,
Dlux Başiskele,dlux,low_freq_kept_separate_review,1,,True,,
Garden Başiskele Sitesi,garden,low_freq_kept_separate_review,1,,True,,
vadi suit sitesi,vadi_suit,low_freq_kept_separate_review,1,,True,,
Erguvan Konakları,erguvan_konaklari,low_freq_kept_separate_review,2,,True,,
Villa Liva,villa_liva,low_freq_kept_separate_review,2,,True,,
