raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
Emlak Konut - Körfezkent 1. Etap,emlak_korfezkent_1,low_freq_kept_separate_review,2,,True,,
Kavanium Körfez,kavanium_korfez,low_freq_kept_separate_review,2,,True,,
vizyon park,vizyon_park,low_freq_kept_separate_review,1,,True,,
Körfez Belediyesi İlimtepe Belediye Evleri,korfez_belediyesi_ilimtepe_belediye,low_freq_kept_separate_review,1,,True,,
Ulaş Sitesi,ulas,low_freq_kept_separate_review,1,,True,,
Emlak Konut Körfez Kent Sitesi 1. Etap,emlak_korfez_kent_sitesi_1,low_freq_kept_separate_review,2,,True,,
Allak Sitesi,allak,low_freq_kept_separate_review,1,,True,,
Emin Ağa Sitesi,emin_aga,low_freq_kept_separate_review,1,,True,,
Beşballı Sitesi,besballi,low_freq_kept_separate_review,1,,True,,
Adem Uslu Evyap Sitesi,adem_uslu_evyap,low_freq_kept_separate_review,1,,True,,
Şehr-i Seyir Konakları,sehr_i_seyir_konaklari,low_freq_kept_separate_review,1,,True,,
Türköz Ata Sitesi,turkoz_ata,low_freq_kept_separate_review,1,,True,,
Emlak Konut - Körfezkent 3. Etap 1924. Ada,emlak_korfezkent_3_etap_1924,low_freq_kept_separate_review,1,,True,,
Er - Ay Sitesi,er_ay,low_freq_kept_separate_review,2,,True,,
Emlak Konut Körfez Kent Sitesi 4. Etap,emlak_korfez_kent_sitesi_4,low_freq_kept_separate_review,2,,True,,
Durupark Evleri,durupark,low_freq_kept_separate_review,1,,True,,
Kristal Cam Sitesi,kristal_cam,low_freq_kept_separate_review,1,,True,,
Yayla Konutları,yayla,low_freq_kept_separate_review,1,,True,,
Mavi Bloklar,mavi_bloklar,low_freq_kept_separate_review,1,,True,,
Mollaoğlu Toplu Konutları,mollaoglu_toplu,low_freq_kept_separate_review,1,,True,,
Efem Konutları,efem,low_freq_kept_separate_review,2,,True,,
Efem Konutları,efem,low_freq_kept_separate_review,2,,True,,
Aden Park Evleri,aden_park,low_freq_kept_separate_review,1,,True,,
İşkar Paşa Konakları,iskar_pasa_konaklari,low_freq_kept_separate_review,1,,True,,
emlak konutlari,emlak,low_freq_kept_separate_review,1,,True,,
TOKİ Gebze Site Yönetimi,toki_gebze_site_yonetimi,low_freq_kept_separate_review,1,,True,,
Gebze Emlak Konutları 2. Etap,gebze_emlak_konutlari_2,low_freq_kept_separate_review,1,,True,,
TOKİ Gebze,toki_gebze,low_freq_kept_separate_review,2,,True,,
Doktor Kent Sitesi,doktor_kent,low_freq_kept_separate_review,1,,True,,
Emlak Konut - Gebze 2. Etap 5784 Ada,emlak_gebze_2_etap_5784,low_freq_kept_separate_review,1,,True,,
TOKİ Gebze,toki_gebze,low_freq_kept_separate_review,2,,True,,
Safirpark Sitesi,safirpark,low_freq_kept_separate_review,1,,True,,
Zümrüt Evler Sitesi,zumrut_evler,low_freq_kept_separate_review,1,,True,,
Güzel Koru Sitesi,koru,low_freq_kept_separate_review,1,,True,,
Güzel Koru Sitesi,zeray_korupark,near_dict_not_merged_conservative,1,,True,,
Koza Kent Sitesi,koza_kent,low_freq_kept_separate_review,1,,True,,
Gebze Kirazpınar Emlak Konutları 3. Etap E Parsel,gebze_kirazpinar_emlak_konutlari_3_etap,low_freq_kept_separate_review,1,,True,,
gebze yeni toki konutlari,gebze_toki,low_freq_kept_separate_review,1,,True,,
Vadipark Sitesi,vadipark,low_freq_kept_separate_review,1,,True,,
Balaban Sitesi,balaban,low_freq_kept_separate_review,1,,True,,
Rüzgar Sitesi,ruzgar,low_freq_kept_separate_review,1,,True,,
Yenikent Boğaziçi Evleri,yenikent_bogazici,low_freq_kept_separate_review,1,,True,,
Yıldız Blokları,yildiz_bloklari,low_freq_kept_separate_review,1,,True,,
Yeşilkent Sitesi,yesilkent,low_freq_kept_separate_review,2,,True,,
Okyanus Sitesi,okyanus,low_freq_kept_separate_review,1,,True,,
net'den gebze carsi tatlikuyuda kacmaz firsat site,net_den_gebze_carsi_tatlikuyuda_kacmaz,low_freq_kept_separate_review,1,,True,,
Yeşilkent Sitesi,yesilkent,low_freq_kept_separate_review,2,,True,,
Boğaziçi Evleri,bogazici,low_freq_kept_separate_review,1,,True,,
Gavize Park Evleri,gavize_park,low_freq_kept_separate_review,1,,True,,
Eylül Sitesi,eylul,low_freq_kept_separate_review,1,,True,,
Seher Yeli Sitesi,seher_yeli,low_freq_kept_separate_review,1,,True,,
Vefa Sitesi,vefa,low_freq_kept_separate_review,1,,True,,
Beytepe Konakları,beytepe_konaklari,low_freq_kept_separate_review,2,,True,,
Özlem Evler,ozlem_evler,low_freq_kept_separate_review,1,,True,,
İmza Residence 2,imza_residence_2,low_freq_kept_separate_review,1,,True,,
Deniz Sitesi,deniz,low_freq_kept_separate_review,1,,True,,
Boran Blokları Sitesi,boran_bloklari,low_freq_kept_separate_review,1,,True,,
Beytepe Konakları,beytepe_konaklari,low_freq_kept_separate_review,2,,True,,
Gök Deniz Konutları,gok_deniz,low_freq_kept_separate_review,1,,True,,
TOKİ 20007 Konutları,toki_20007,low_freq_kept_separate_review,1,,True,,
Aymaç Sitesi,aymac,low_freq_kept_separate_review,2,,True,,
Güzeltepe Konutları,guzeltepe,low_freq_kept_separate_review,1,,True,,
Pasific Aura Sitesi,pasific_aura,low_freq_kept_separate_review,1,,True,,
Damla Su Sitesi,damla_su,low_freq_kept_separate_review,1,,True,,
Çayırova TOKİ Konutları,cayirova_toki,low_freq_kept_separate_review,1,,True,,
Akse Life Sitesi,akse_life,low_freq_kept_separate_review,2,,True,,
Şekerpınar Deprem Konutları 5,sekerpinar_deprem_konutlari_5,low_freq_kept_separate_review,1,,True,,
Arpalist Konutları,arpalist,low_freq_kept_separate_review,1,,True,,
Aksu Yaşam Sitesi,aksu_yasam,low_freq_kept_separate_review,2,,True,,
Palmiye Sitesi,palmiye,low_freq_kept_separate_review,1,,True,,
Göktürk Evleri,gokturk,low_freq_kept_separate_review,2,,True,,
alb konut akse life projesi,alb_akse_life,low_freq_kept_separate_review,1,,True,,
Çağdaşkent 700. Ada,cagdaskent_700_ada,low_freq_kept_separate_review,2,,True,,
cayirova'da firsat dubleks site,cayirova_da_dubleks,low_freq_kept_separate_review,1,,True,,
Aymaç Sitesi,aymac,low_freq_kept_separate_review,2,,True,,
TOKİ Blokları,toki_bloklari,low_freq_kept_separate_review,2,,True,,
Aksu Yaşam Sitesi,aksu_yasam,low_freq_kept_separate_review,2,,True,,
Birr Şehir 3. Etap Sitesi,birr_sehir_3,low_freq_kept_separate_review,1,,True,,
aksede site,aksede,low_freq_kept_separate_review,1,,True,,
Emek TOKİ Konutları,emek_toki,low_freq_kept_separate_review,1,,True,,
birr sehir projesi,birr_sehir,low_freq_kept_separate_review,1,,True,,
Birr Şehir 1. Etap,birr_sehir_1,low_freq_kept_separate_review,1,,True,,
TOKİ Blokları,toki_bloklari,low_freq_kept_separate_review,2,,True,,
Akse Life Sitesi,akse_life,low_freq_kept_separate_review,2,,True,,
Çağdaş Kent,cagdas_kent,low_freq_kept_separate_review,1,,True,,
Göktürk Evleri,gokturk,low_freq_kept_separate_review,2,,True,,
Çağdaşkent 700. Ada,cagdaskent_700_ada,low_freq_kept_separate_review,2,,True,,
Turanhan Sitesi S / 1 Blok83/1 Sokak No 18,turanhan_sitesi_s_1_blok83_1,low_freq_kept_separate_review,1,,True,,
Kafkas Sitesi,kafkas,low_freq_kept_separate_review,1,,True,,
cayirova yeni kent,cayirova_kent,low_freq_kept_separate_review,1,,True,,
Gold City Evleri,gold_city,low_freq_kept_separate_review,1,,True,,
kose basi guney cepe onu park,kose_basi_guney_cepe_onu_park,low_freq_kept_separate_review,1,,True,,
sekerpinar doga evleri,sekerpinar_doga,low_freq_kept_separate_review,1,,True,,
inonu mahallesi hayme ana park,inonu_mahallesi_hayme_ana_park,low_freq_kept_separate_review,1,,True,,
darica merkez'de site,darica_merkez_de,low_freq_kept_separate_review,1,,True,,
İyigün Sitesi,iyigun,low_freq_kept_separate_review,1,,True,,
Pırlanta Sitesi,pirlanta,low_freq_kept_separate_review,1,,True,,
Green Life,green_life,low_freq_kept_separate_review,2,,True,,
Alemdar Houses & Suites,alemdar_houses_suites,low_freq_kept_separate_review,1,,True,,
cami mah. manolya evleri,cami_mah_manolya,low_freq_kept_separate_review,1,,True,,
Öbitaş Sahil Sitesi,obitas_sahil,low_freq_kept_separate_review,1,,True,,
manolya evleri,manolya,low_freq_kept_separate_review,1,,True,,
Marina Konutları,marina,low_freq_kept_separate_review,1,,True,,
cami mah. site,cami_mah,low_freq_kept_separate_review,1,,True,,
Rams Denizkent Bayramoğlu,rams_denizkent_bayramoglu,low_freq_kept_separate_review,1,,True,,
Es Marin Konakları,es_marin_konaklari,low_freq_kept_separate_review,1,,True,,
bayramiglu site,bayramiglu,low_freq_kept_separate_review,1,,True,,
Green Life,green_life,low_freq_kept_separate_review,2,,True,,
bayramoglu havuzlu site,bayramoglu_havuzlu,low_freq_kept_separate_review,1,,True,,
Kevser Sitesi 5. Etap,kevser_sitesi_5,low_freq_kept_separate_review,1,,True,,
emek mahallesinde havuzlu site,emek_mahallesinde_havuzlu,low_freq_kept_separate_review,1,,True,,
G Marin Divan Sitesi,g_marin_divan,low_freq_kept_separate_review,2,,True,,
G Marin Divan Sitesi,g_marin_divan,low_freq_kept_separate_review,2,,True,,
G - Marin Managed By Divan,g_marin_managed_by_divan,low_freq_kept_separate_review,1,,True,,
tuzla caddesi uzeri butik site,tuzla_caddesi_uzeri_butik,low_freq_kept_separate_review,1,,True,,
ataturk caddesi yakini site,ataturk_caddesi_yakini,low_freq_kept_separate_review,1,,True,,
battalgazi caddesinde site,battalgazi_caddesinde,low_freq_kept_separate_review,1,,True,,
Kayakent Konakları,kayakent_konaklari,low_freq_kept_separate_review,2,,True,,
Kayakent Konakları,kayakent_konaklari,low_freq_kept_separate_review,2,,True,,
Yurttaş Sitesi,yurttas,low_freq_kept_separate_review,1,,True,,
Yelken Kaya Körfez Sitesi,yelken_kaya_korfez,low_freq_kept_separate_review,2,,True,,
Yelkenkaya Deniz Evler Sitesi,yelkenkaya_deniz_evler,low_freq_kept_separate_review,1,,True,,
Özden Evler Sitesi,ozden_evler,low_freq_kept_separate_review,1,,True,,
Yelken Kaya Körfez Sitesi,yelken_kaya_korfez,low_freq_kept_separate_review,2,,True,,
Golden City Sitesi,golden_city,low_freq_kept_separate_review,1,,True,,
Bayramoğlu Zen Evleri,bayramoglu_zen,low_freq_kept_separate_review,1,,True,,
sinirsiz kredili bayramoglu mevki luks site,sinirsiz_kredili_bayramoglu_mevki,low_freq_kept_separate_review,1,,True,,
Kiana Evleri Sitesi,kiana,low_freq_kept_separate_review,1,,True,,
Sahra City Sitesi,sahra_city,low_freq_kept_separate_review,1,,True,,
